"OBJECTID_1"	"INCIDENT_ID"	"OFFENSE_ID"	"OFFENSE_CODE"	"OFFENSE_CODE_EXTENSION"	"OFFENSE_TYPE_ID"	"OFFENSE_CATEGORY_ID"	"FIRST_OCCURENCE_DATE"	"LAST_OCCURENCE_DATE"	"REPORTED_DATE"	"INCIDENT_ADDRESS"	"GEO_X"	"GEO_Y"	"GEO_LON"	"GEO_LAT"	"DISTRICT_ID"	"PRECINCT_ID"	"NEIGHBORHOOD_ID"	"BICYCLE_IND"	"PEDESTRIAN_IND"
118124	2017472570	201747257054410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-17 16:11:00"	""	"2017-07-17 16:11:00"	"N BROADWAY ST / E 6TH AVE"	3144173	1689600	-104.9874363	39.7256384	3	311	"Baker"	0	0
118266	2017472580	201747258054410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-17 16:16:00"	""	"2017-07-17 17:06:00"	"I25 HWYSB / N SPEER BLVD"	3137010	1700390	-105.012696	39.7553671	1	121	"Jefferson Park"	0	0
118267	2017472592	201747259254010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-17 12:30:00"	""	"2017-07-17 16:45:00"	"3536 W 44TH AVE"	3130910	1708026	-105.0342522	39.776417	1	111	"Berkeley"	0	0
118268	2017472605	201747260554010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-17 16:30:00"	""	"2017-07-17 16:30:00"	"N MONACO ST / E MLK BLVD"	3165131	1702938	-104.9126218	39.7619051	2	221	"North Park Hill"	0	0
118269	2017472654	201747265454010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-17 16:45:00"	""	"2017-07-17 18:09:00"	"I25 HWYNB / I70 HWYEB"	3143567	1709415	-104.9891946	39.7800432	1	112	"Globeville"	0	0
118270	2017472725	201747272554410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-17 17:22:00"	""	"2017-07-17 17:22:00"	"E COLFAX AVE / N QUEBEC ST"	3167760	1695028	-104.9034554	39.7401439	2	223	"Montclair"	0	0
118271	2017472726	201747272654010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-17 17:23:00.000001"	""	"2017-07-17 17:42:00.000001"	"GLENARM PL / PARK AVEW"	3145646	1698613	-104.9820169	39.7503578	6	621	"Five Points"	0	0
118272	2017472733	201747273354410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-17 17:25:00"	""	"2017-07-17 18:26:00"	"4100 E MEXICO AVE"	3157840	1675062	-104.9391677	39.6855068	3	322	"Virginia Village"	0	0
118273	2017472751	201747275154410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-17 17:27:00"	""	"2017-07-17 17:42:00.000001"	"22ND ST / BLAKE ST"	3142852	1700712	-104.9919117	39.7561632	6	612	"Five Points"	0	0
118274	2017472767	201747276754010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-17 14:30:00"	""	"2017-07-17 17:37:00"	"4380 N PEORIA ST"	3183727	1708039	-104.8463467	39.7755594	5	512	"Montbello"	0	0
118275	2017472800	201747280054010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-17 17:54:00"	""	"2017-07-17 21:41:00"	"I70 HWYEB / N NORTHFIELD QUEBEC ST"	3167637	1708927	-104.9035683	39.7783009	2	221	"Northeast Park Hill"	0	0
118276	2017472810	201747281054410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-17 17:59:00"	""	"2017-07-17 20:32:00"	"E BELLEVIEW AVE / S MONACO ST"	3165681	1652767	-104.9118209	39.6241653	3	323	"Southmoor Park"	0	0
118277	2017472816	201747281654410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-17 17:55:00.000001"	""	"2017-07-17 18:01:00"	"S VALENTIA ST / E MISSISSIPPI AVE"	3171164	1679184	-104.8917286	39.6965873	3	321	"Windsor"	0	0
118278	2017472817	201747281754010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-17 18:02:00"	""	"2017-07-17 18:02:00"	"W ALAMEDA AVE / S KNOX CT"	3131537	1684276	-105.0324564	39.71121	4	412	"Westwood"	0	0
118279	2017472854	201747285454410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-17 18:19:00"	""	"2017-07-17 20:22:00"	"6900 BLOCK LEETSDALE DR"	3166598	1680409	-104.9079261	39.700033	3	322	"Washington Virginia Vale"	0	0
118280	2017472900	201747290054010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-17 18:15:00"	""	"2017-07-17 22:32:00"	"1635 N WILLIAMS ST"	3150079	1695708	-104.9663122	39.7423126	6	622	"City Park West"	0	0
118281	2017472923	201747292354010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-17 18:30:00"	""	"2017-07-17 20:14:00"	"300 BLOCK W MISSISSIPPI AVE"	3143067	1678975	-104.9915797	39.6964876	3	311	"Overland"	0	0
118282	2017473101	201747310154010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-17 09:00:00"	""	"2017-07-17 20:22:00"	"4725 S LOWELL BLVD"	3130950	1655278	-105.0350703	39.6316114	4	423	"Fort Logan"	0	0
118283	2017473329	201747332954410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-17 22:20:00"	""	"2017-07-17 22:25:00.000001"	"E ALAMEDA AVE / E FAIRMOUNT DR"	3170794	1684544	-104.8929161	39.7113083	3	321	"Lowry Field"	0	0
118284	2017473419	201747341954010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-17 23:20:00"	""	"2017-07-17 23:26:00.000001"	"200 BLOCK LEETSDALE DR"	3158258	1684803	-104.9374682	39.7122409	3	321	"Hilltop"	0	0
118285	2017473831	201747383154410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-18 08:03:00"	""	"2017-07-18 08:03:00"	"2000 STOUT ST"	3143942	1698328	-104.9880827	39.7496019	6	611	"Five Points"	0	0
118286	2017473876	201747387654410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-18 07:25:00.000001"	""	"2017-07-18 08:39:00.000001"	"E ALAMEDA AVE / S COLORADO BLVD"	3157348	1684550	-104.9407083	39.7115618	3	312	"Belcaro"	0	0
118287	2017473894	201747389454410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-18 07:44:00"	""	"2017-07-18 08:07:00"	"18TH ST / BOULDER ST"	3138294	1702493	-105.0080887	39.7611212	1	113	"Highland"	0	0
118288	2017473918	201747391854410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-18 07:57:00.000001"	""	"2017-07-18 08:56:00"	"1700 BLOCK N KRAMERIA ST"	3164152	1696665	-104.9162475	39.7447021	2	222	"South Park Hill"	0	0
118289	2017473970	201747397054410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-18 08:18:00"	""	"2017-07-18 09:32:00"	"2700 BLOCK S HOOKER ST"	3132652	1667945	-105.0287943	39.6663617	4	423	"Harvey Park South"	0	0
118290	2017473971	201747397154410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-18 08:19:00"	""	"2017-07-18 08:19:00"	"S HOLLY ST / E CHERRY CREEK N DR"	3162676	1679142	-104.9218928	39.6966241	3	322	"Washington Virginia Vale"	0	0
118291	2017474015	201747401554410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-18 08:37:00"	""	"2017-07-18 08:37:00"	"I70 HWYEB / N HAVANA ST"	3178234	1708027	-104.865889	39.7756333	5	511	"Stapleton"	0	0
118292	2017474140	201747414054410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-18 09:35:00"	""	"2017-07-18 12:01:00"	"I25 HWYSB / 20TH ST"	3139228	1702512	-105.0047662	39.7611594	1	113	"Highland"	0	0
118293	2017474214	201747421454410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-18 10:05:00"	""	"2017-07-18 10:11:00"	"I70 HWYWB / N HAVANA ST"	3178233	1708104	-104.8658907	39.7758447	5	511	"Stapleton"	0	0
118294	2017474243	201747424354410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-18 10:25:00.000001"	""	"2017-07-18 13:10:00"	"N BRIGHTON BLVD / 31ST ST"	3145155	1704509	-104.9836439	39.7665509	2	211	"Five Points"	0	0
118295	2017474271	201747427154410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-18 10:31:00"	""	"2017-07-18 12:20:00"	"I70 HWYEB / I25 HWYSB"	3143465	1709438	-104.9895571	39.7801079	1	112	"Globeville"	0	0
118296	2017474341	201747434154410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-18 10:55:00"	""	"2017-07-18 11:17:00"	"I25 HWYNB / E BELLEVIEW AVE"	3168615	1652647	-104.9014081	39.6237833	3	323	"Hampden South"	0	0
118297	2017474440	201747444054410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-18 11:40:00"	""	"2017-07-18 12:02:00"	"4800 E 41ST AVE"	3159884	1707591	-104.9311815	39.7747699	2	221	"Northeast Park Hill"	0	0
118298	2017474460	201747446054410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-18 11:54:00"	""	"2017-07-18 11:54:00"	"E 4TH AVE / N BROADWAY ST"	3144165	1688470	-104.9874874	39.7225364	3	311	"Baker"	0	0
118299	2017474555	201747455554410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-18 12:43:00"	""	"2017-07-18 13:24:00"	"200 BLOCK W ARIZONA AVE"	3143307	1678336	-104.9907396	39.6947297	3	311	"Overland"	1	0
118300	2017474688	201747468854410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-18 14:00:00"	""	"2017-07-19 07:36:00"	"4800 BLOCK E YALE AVE"	3160175	1668480	-104.9310177	39.6673979	3	313	"University Hills"	0	0
118301	2017474702	201747470254410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-18 13:54:00.000001"	""	"2017-07-18 13:54:00.000001"	"W 8TH AVE / N SPEER BLVD"	3143282	1690793	-104.9905802	39.7289271	1	123	"Lincoln Park"	0	0
118302	2017474760	201747476054010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-18 14:18:00"	""	"2017-07-18 14:18:00"	"4403 S TAMARAC ST"	3170301	1657321	-104.8953125	39.636584	3	323	"Hampden South"	0	0
118303	2017474781	201747478154410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-18 14:20:00"	""	"2017-07-18 14:24:00"	"S FEDERAL BLVD / W JEWELL AVE"	3133679	1673745	-105.0250386	39.6822695	4	421	"Harvey Park"	0	0
118304	2017474936	201747493654410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-18 15:32:00"	""	"2017-07-18 15:32:00"	"E MLK BLVD / N QUEBEC ST"	3167708	1702779	-104.9034593	39.7614226	2	221	"North Park Hill"	0	0
118305	2017474951	201747495154410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-18 15:36:00"	""	"2017-07-18 16:02:00"	"E BAYAUD AVE / S COLORADO BLVD"	3157344	1685673	-104.9406979	39.7146447	3	312	"Cherry Creek"	0	0
118306	2017475021	201747502154410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-18 16:04:00"	""	"2017-07-18 16:04:00"	"I25 HWYSB / S EMERSON ST"	3147193	1677387	-104.9769499	39.6920639	3	311	"Platt Park"	0	0
118307	2017475063	201747506354410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-18 16:24:00"	""	"2017-07-18 17:44:00"	"N SPEER BLVD / W 8TH AVE"	3143282	1690793	-104.9905802	39.7289271	1	123	"Lincoln Park"	0	0
118308	2017475126	201747512654410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-18 16:44:00"	""	"2017-07-18 18:45:00"	"500 BLOCK 16TH ST"	3143046	1696397	-104.9913077	39.7443148	6	611	"CBD"	0	1
118309	2017475155	201747515554010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-18 17:00:00"	""	"2017-07-18 17:04:00"	"N LIPAN ST / W 39TH AVE"	3140054	1705927	-105.0017616	39.7705217	1	112	"Sunnyside"	0	0
118310	2017475184	201747518454410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-18 17:14:00"	""	"2017-07-18 18:44:00"	"I25 HWYNB / N SPEER BLVD"	3137004	1700303	-105.012719	39.7551283	1	123	"Jefferson Park"	0	0
118311	2017475277	201747527754410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-18 17:55:00.000001"	""	"2017-07-18 18:00:00"	"S FEDERAL BLVD / W CEDAR AVE"	3133607	1685080	-105.0250839	39.7133877	4	411	"Barnum"	0	0
118312	2017475301	201747530154410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-18 18:10:00"	""	"2017-07-18 18:33:00"	"1500 BLOCK N PEARL ST"	3146285	1695151	-104.9798149	39.7408439	6	621	"North Capitol Hill"	0	0
118313	2017475443	201747544354410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-18 19:18:00"	""	"2017-07-18 21:30:00"	"W JEWELL AVE / S FEDERAL BLVD"	3133679	1673745	-105.0250386	39.6822695	4	421	"Harvey Park"	0	0
118342	20178029713	2017802971354410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-01 09:50:00"	""	"2017-07-01 11:09:00"	"8400 PENA BLVD"	3231977	1735292	-104.6738123	39.8492917	7	759	"DIA"	0	0
118343	20178029847	2017802984754410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-02 06:00:00"	""	"2017-07-02 06:56:00.000001"	"8400 BLOCK PENA BLVD"	3231977	1735292	-104.6738123	39.8492917	7	759	"DIA"	0	0
118344	20178030765	2017803076554410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-07 07:20:00"	""	"2017-07-07 08:31:00"	"4000 BLOCK PENA BLVD OUTBOUND"	3199127	1707844	-104.791565	39.7747071	5	513	"Gateway - Green Valley Ranch"	0	0
118345	20178031041	2017803104154410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-08 16:46:00"	""	"2017-07-08 17:43:00"	"26480 E 78TH AVE"	3230752	1730941	-104.6783151	39.8373786	7	759	"DIA"	0	0
118346	20178031054	2017803105454410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-08 18:15:00"	""	"2017-07-08 18:35:00"	"6975 N VALLEY HEAD ST"	3234312	1724993	-104.6658335	39.8209622	7	759	"DIA"	0	0
118347	20178031204	2017803120454410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-09 22:31:00"	""	"2017-07-09 23:30:00"	"8400 PENA BLVD"	3231977	1735292	-104.6738123	39.8492917	7	759	"DIA"	0	0
118348	20178031290	2017803129054410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-10 11:54:00"	""	"2017-07-10 14:28:00"	"7000 BLOCK PENA BLVD INBOUND"	3200490	1724090	-104.7862619	39.8192744	5	513	"DIA"	0	0
118349	20178031532	2017803153254410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-11 15:13:00"	""	"2017-07-11 16:41:00.000001"	"16900 BLOCK E 40TH AVE"	3198420	1707205	-104.7940978	39.7729681	5	513	"Gateway - Green Valley Ranch"	0	0
118350	20178031585	2017803158554010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-11 04:00:00"	""	"2017-07-11 20:58:00"	"25730 E 78TH AVE"	3228327	1730800	-104.6869543	39.8370515	7	759	"DIA"	0	0
118351	20178032305	2017803230554410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-16 06:14:00"	""	"2017-07-16 07:32:00"	"8400 PENA BLVD"	3231977	1735292	-104.6738123	39.8492917	7	759	"DIA"	0	0
118352	20178032616	2017803261654410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-18 01:26:00"	""	"2017-07-18 01:26:00"	"26000 BLOCK E 78TH AVE"	3228711	1731095	-104.6855776	39.8378518	7	759	"DIA"	0	1
118353	20178032776	2017803277654410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-18 20:50:00"	""	"2017-07-18 21:56:00.000001"	"7500 BLOCK N JACKSON GAP ST"	3226682	1729095	-104.6928656	39.8324115	7	759	"DIA"	0	0
118354	20178032904	2017803290454410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-19 15:35:00"	""	"2017-07-19 16:32:00"	"7500 BLOCK N JACKSON GAP ST"	3226682	1729095	-104.6928656	39.8324115	7	759	"DIA"	0	0
118355	20178033082	2017803308254410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-20 17:53:00"	""	"2017-07-20 18:52:00"	"JACKSON GAP ST/E 71ST AVE"	3236637	1725940	-104.6575255	39.8235029	7	759	"DIA"	0	0
118356	20178033439	2017803343954410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-22 17:25:00"	""	"2017-07-22 18:39:00"	"8400 BLOCK PENA BLVD"	3231977	1735292	-104.6738123	39.8492917	7	759	"DIA"	0	0
118357	20178033695	2017803369554410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-24 14:40:00"	""	"2017-07-24 15:28:00"	"7600 BLOCK PENA BLVD INBOUND"	3205594	1729450	-104.7679389	39.8338764	5	513	"DIA"	0	0
118358	20178034008	2017803400854410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-26 11:10:00.000001"	""	"2017-07-26 11:10:00.000001"	"8214 PENA BLVD"	3232897	1733870	-104.6705822	39.8453653	7	759	"DIA"	0	0
118359	20178034184	2017803418454410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-31 13:05:00"	""	"2017-07-31 14:01:00"	"23800 BLOCK E 78TH AVE"	3224287	1731094	-104.7013303	39.8379569	7	759	"DIA"	0	0
118360	20178034710	2017803471054410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-30 20:50:00"	""	"2017-07-30 23:02:00"	"E 75TH AVE / N GUN CLUB RD"	3220315	1728894	-104.7155413	39.8320129	7	759	"DIA"	0	0
118455	2017475458	201747545854010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-18 19:27:00"	""	"2017-07-18 19:59:00"	"I70 HWYEB / N CENTRAL PARK BLVD"	3173480	1708536	-104.8827897	39.7771204	5	511	"Stapleton"	0	0
118456	2017475474	201747547454010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-18 19:30:00"	""	"2017-07-18 19:37:00"	"E MLK BLVD / N DAHLIA ST"	3159763	1702909	-104.9317162	39.7619193	2	221	"North Park Hill"	0	0
118457	2017475480	201747548054410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-18 19:38:00.000001"	""	"2017-07-18 19:38:00.000001"	"1100 BLOCK N COLUMBINE ST"	3152681	1692640	-104.9571248	39.7338481	2	213	"Congress Park"	0	0
118458	2017475659	201747565954010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-18 21:18:00"	""	"2017-07-18 21:18:00"	"W KENTUCKY AVE / S FEDERAL BLVD"	3133632	1680353	-105.0250828	39.7004107	4	412	"Westwood"	0	0
118459	2017475687	201747568754010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-18 21:34:00"	""	"2017-07-18 21:34:00"	"I70 HWYEB / N BRIGHTON BLVD"	3149758	1709392	-104.9671683	39.7798825	2	212	"Elyria Swansea"	0	0
118460	2017475835	201747583554410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-18 22:45:00"	""	"2017-07-18 22:53:00"	"I25 HWYNB / E BELLEVIEW AVE"	3168615	1652647	-104.9014081	39.6237833	3	323	"Hampden South"	0	0
118461	2017475881	201747588154410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-18 23:24:00"	""	"2017-07-19 00:50:00"	"W COLFAX AVE / N IRVING ST"	3132212	1694887	-105.029862	39.7403298	1	122	"West Colfax"	0	0
118462	2017475912	201747591254010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-18 23:48:00"	""	"2017-07-19 00:19:00"	"I225 HWYNB / S TAMARAC ST"	3170753	1656920	-104.8937171	39.6354749	3	323	"Hampden South"	0	0
118463	2017476237	201747623754410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-19 06:08:00.000001"	""	"2017-07-19 06:08:00.000001"	"1100 N GRANT ST"	3145290	1692644	-104.9834037	39.7339774	6	623	"Capitol Hill"	0	1
118464	2017476325	201747632554010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-19 06:48:00"	""	"2017-07-19 07:14:00"	"600 BLOCK S COLORADO BLVD"	3157343	1681888	-104.9407843	39.7042541	3	312	"Belcaro"	1	0
118465	2017476362	201747636254410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-19 07:40:00"	""	"2017-07-19 07:59:00"	"19TH ST / STOUT ST"	3143560	1697979	-104.9894482	39.7486497	6	611	"CBD"	0	0
118466	2017476400	201747640054410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-19 08:03:00"	""	"2017-07-19 11:48:00"	"5000 BLOCK E EVANS AVE"	3160884	1672491	-104.9284096	39.6783968	3	322	"Goldsmith"	0	0
118467	2017476403	201747640354410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-19 08:00:00"	""	"2017-07-19 08:03:00"	"E MLK BLVD / N SYRACUSE ST"	3168972	1702330	-104.8989739	39.7601671	5	511	"Stapleton"	0	0
118468	2017476478	201747647854410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-19 08:50:00"	""	"2017-07-19 08:50:00"	"I25 HWYNB / W 6TH AVE"	3136918	1689574	-105.0132293	39.7256765	1	123	"Baker"	0	0
118469	2017476479	201747647954410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-19 10:55:00"	""	"2017-07-19 10:55:00"	"1200 BLOCK 19TH ST"	3142496	1698996	-104.9932119	39.7514579	6	612	"Union Station"	0	0
118470	2017476542	201747654254410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-19 09:25:00"	""	"2017-07-19 10:04:00"	"1500 BLOCK N BROADWAY ST"	3144181	1694997	-104.9872996	39.740454	6	621	"North Capitol Hill"	0	0
118471	2017476606	201747660654410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-19 10:03:00"	""	"2017-07-19 10:03:00"	"I70 HWYEB / N VASQUEZ BLVD"	3154637	1709452	-104.9498082	39.7799673	2	212	"Elyria Swansea"	0	0
118472	2017476628	201747662854410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-19 10:12:00.000001"	""	"2017-07-19 11:13:00"	"I25 HWYNB / E HAMPDEN AVE"	3163800	1663287	-104.9182593	39.6530788	3	323	"Hampden South"	0	0
118473	2017476637	201747663754410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-19 10:16:00"	""	"2017-07-19 10:56:00"	"I25 HWYNB / E UNION AVE"	3167856	1654305	-104.9040639	39.6283487	3	323	"Hampden South"	0	0
118474	2017476779	201747677954410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-19 11:10:00.000001"	""	"2017-07-19 11:24:00"	"W CRESTLINE AVE / S WADSWORTH BLVD"	3115150	1650366	-105.0912449	39.618335	4	423	"Marston"	0	0
118475	2017476857	201747685754010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-19 12:00:00"	""	"2017-07-19 12:00:00"	"8500 PENA BLVD"	3231903	1736251	-104.6740448	39.8519259	7	759	"DIA"	0	0
118476	2017477006	201747700654410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-19 13:24:00"	""	"2017-07-19 13:47:00"	"1400 BLOCK WEWATTA ST"	3139496	1698736	-105.0038863	39.7507896	6	612	"Union Station"	0	0
118477	2017477079	201747707954410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-19 13:50:00"	""	"2017-07-19 13:50:00"	"5800 BLOCK E EVANS AVE"	3163193	1672380	-104.9202089	39.6780519	3	322	"Goldsmith"	0	0
118478	2017477086	201747708654010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-19 13:30:00"	""	"2017-07-19 16:12:00.000001"	"3200 BLOCK DENARGO ST"	3143124	1702670	-104.9909053	39.761534	6	612	"Five Points"	0	0
118479	2017477090	201747709054410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-19 13:50:00"	""	"2017-07-19 13:56:00"	"I25 HWYSB / 20TH ST"	3139228	1702512	-105.0047662	39.7611594	1	113	"Highland"	0	0
118480	2017477146	201747714654010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-19 14:23:00.000001"	""	"2017-07-19 14:48:00"	"W ALAMEDA AVE / S LOWELL BLVD"	3130854	1684279	-105.034884	39.7112279	4	412	"Westwood"	0	0
118481	2017477161	201747716154410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-19 14:28:00"	""	"2017-07-19 14:28:00"	"E COLFAX AVE / N GARFIELD ST"	3156313	1694954	-104.9441608	39.7401401	2	213	"Congress Park"	0	0
118482	2017477175	201747717554410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-19 14:35:00"	""	"2017-07-19 14:50:00"	"E ALAMEDA AVE / S HOLLY ST"	3162529	1684481	-104.9222945	39.7112833	3	321	"Hilltop"	0	0
118483	2017477191	201747719154010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-19 02:00:00"	""	"2017-07-19 17:14:00"	"520 W COLFAX AVE"	3142097	1694724	-104.9947155	39.7397366	6	611	"Civic Center"	0	0
118484	2017477302	201747730254410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-19 15:35:00"	""	"2017-07-19 15:36:00"	"4000 BLOCK E COLFAX AVE"	3157461	1694933	-104.9400791	39.7400631	2	222	"Hale"	0	0
